Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
VO,Short,GBP/USD,486670,3,2013-02-15 00:01,2013-02-21 16:00,1.5489,1.5257,60.24,0.00,Sold
HP,Long,EUR/USD,481934,6,2013-02-05 04:01,2013-02-21 19:47,1.3494,1.3164,-173.23,0.00,Stop
VO,Short,AUD/USD,488980,5,2013-02-20 20:01,2013-02-21 22:41,1.0246,1.0283,-16.51,0.00,Stop
VO,Short,AUD/USD,489081,5,2013-02-21 00:01,2013-02-21 22:41,1.0246,1.0283,-16.49,0.00,Stop
HP,Short,USD/CAD,484857,6,2013-02-12 00:01,2013-02-22 13:30,1.0054,1.0218,-69.28,0.00,Stop
CY,Long,GBP/USD,485259,4,2013-02-12 16:01,2013-02-24 22:00,1.5660,1.5079,-202.60,0.00,Stop
VO,Long,USD/CAD,487773,6,2013-02-18 20:02,2013-02-25 00:00,1.0109,1.0223,47.38,0.00,Sold
VO,Long,USD/CAD,488879,6,2013-02-20 16:01,2013-02-25 00:00,1.0154,1.0223,28.36,0.00,Sold
HU,Long,USD/JPY,486265,4,2013-02-14 08:01,2013-02-25 20:00,93.48,92.61,-26.23,0.00,Sold
VO,Short,GBP/USD,490291,3,2013-02-25 00:01,2013-02-26 00:00,1.5098,1.5167,-18.16,0.00,Sold
HP,Long,EUR/USD,483847,6,2013-02-08 08:01,2013-02-26 07:18,1.3397,1.3029,-192.27,0.00,Stop
HP,Short,USD/CAD,488477,6,2013-02-20 00:01,2013-02-26 15:13,1.0120,1.0280,-68.03,0.00,Stop
HP,Short,USD/CAD,488176,6,2013-02-19 12:01,2013-02-26 15:17,1.0128,1.0288,-67.51,0.00,Stop
LP,Short,XAU/USD,483746,3,2013-02-08 04:01,2013-02-26 16:18,1671,1613,149.86,0.00,Stop
CY,Long,XAU/USD,489588,3,2013-02-21 20:01,2013-02-27 16:00,1576,1604,71.44,0.00,Sold
VO,Long,USD/CAD,490793,6,2013-02-25 20:01,2013-02-28 00:00,1.0262,1.0233,-12.41,0.00,Sold
BB,Long,SPX500,491096,3,2013-02-26 08:01,2013-02-28 04:00,1491,1519,72.99,0.00,Sold
CY,Short,USD/CAD,485058,7,2013-02-12 08:01,2013-02-28 20:59,1.0065,1.0313,-122.10,0.00,Stop
CY,Short,USD/CAD,488578,7,2013-02-20 04:01,2013-03-01 00:00,1.0113,1.0308,-95.76,0.00,Sold
HP,Long,EUR/USD,486669,6,2013-02-15 00:01,2013-03-01 12:19,1.3353,1.2993,-188.25,-0.01,Stop
CY,Long,EUR/USD,482236,5,2013-02-05 16:01,2013-03-01 15:00,1.3531,1.2976,-241.88,-0.01,Stop
HU,Short,XAG/USD,491902,5,2013-02-27 20:01,2013-03-04 00:00,28.86,28.67,40.37,0.00,Sold
A2,Long,USD/CHF,479612,1,2013-01-30 08:01,2013-03-04 04:00,0.9220,0.9422,19.11,0.00,Sold
CY,Short,XAU/USD,491801,3,2013-02-27 16:01,2013-03-04 04:00,1604,1578,68.42,0.00,Sold
A2,Short,GBP/USD,492807,3,2013-03-01 08:01,2013-03-04 12:00,1.5169,1.5049,31.11,0.00,Sold
A2,Long,USD/JPY,484451,4,2013-02-11 08:01,2013-03-05 00:00,92.67,93.42,21.86,0.00,Sold
HU,Short,UK100,489385,4,2013-02-21 12:01,2013-03-05 08:32,6289,6394,-55.30,0.00,Stop
A2,Long,GBP/USD,493510,3,2013-03-04 12:01,2013-03-06 00:00,1.5048,1.5137,22.93,0.00,Sold
CT,Long,AUD/USD,489183,4,2013-02-21 04:01,2013-03-06 08:00,1.0238,1.0279,15.58,1.63,Sold
CT,Long,AUD/USD,491498,4,2013-02-27 00:01,2013-03-06 08:00,1.0234,1.0279,16.42,0.86,Sold
CY,Long,AUD/USD,489689,6,2013-02-22 00:01,2013-03-06 20:00,1.0293,1.0244,-23.62,2.16,Sold
HU,Short,USD/JPY,490794,4,2013-02-25 20:01,2013-03-07 12:51,92.59,94.40,-54.12,0.00,Stop
HU,Short,EUR/USD,481527,4,2013-02-04 12:01,2013-03-07 16:00,1.3561,1.3084,166.03,0.00,Sold
VO,Short,GBP/USD,493008,3,2013-03-01 16:01,2013-03-07 20:00,1.5012,1.5018,-1.56,0.00,Sold
VO,Short,GBP/USD,495117,3,2013-03-07 04:01,2013-03-07 20:00,1.5002,1.5018,-4.26,0.00,Sold
HU,Long,USD/CAD,483544,4,2013-02-07 20:01,2013-03-08 00:00,0.9981,1.0295,87.63,0.00,Sold
HU,Short,GER30,489284,4,2013-02-21 08:01,2013-03-08 08:14,7680,7997,-126.76,0.00,Stop
LP,Long,USD/CAD,487071,5,2013-02-15 16:01,2013-03-11 08:00,1.0059,1.0270,73.44,0.00,Sold
CT,Short,AUD/USD,494613,5,2013-03-06 08:01,2013-03-11 08:00,1.0280,1.0235,18.07,-1.27,Sold
CY,Short,AUD/USD,494915,5,2013-03-06 20:01,2013-03-11 20:00,1.0244,1.0273,-13.64,-0.76,Sold
LP,Short,XAU/USD,491903,3,2013-02-27 20:01,2013-03-12 00:00,1593,1582,28.50,0.00,Sold
VO,Long,USD/JPY,495016,4,2013-03-07 00:01,2013-03-12 16:00,93.93,95.99,60.79,0.00,Sold
VO,Long,USD/JPY,495518,4,2013-03-07 20:01,2013-03-12 16:00,94.86,95.99,33.44,0.00,Sold
VO,Short,GBP/USD,497925,3,2013-03-13 20:01,2013-03-14 20:00,1.4927,1.5085,-41.62,0.00,Sold
HU,Short,XAG/USD,495519,5,2013-03-07 20:01,2013-03-15 08:00,28.79,28.96,-36.15,0.00,Sold
ES,Long,GBP/USD,498928,5,2013-03-15 12:01,2013-03-15 15:42,1.5157,1.5114,-18.94,0.00,Stop
HU,Short,USD/CAD,495620,4,2013-03-08 00:01,2013-03-18 04:00,1.0296,1.0239,15.76,0.00,Sold
ES,Short,GBP/USD,499330,6,2013-03-18 04:01,2013-03-18 12:00,1.5110,1.5107,0.85,0.00,Sold
ES,Long,GBP/USD,499533,5,2013-03-18 12:01,2013-03-18 20:00,1.5106,1.5097,-4.24,0.00,Sold
ES,Short,GBP/USD,499735,6,2013-03-18 20:01,2013-03-19 12:00,1.5099,1.5116,-9.22,0.00,Sold
ES,Long,GBP/USD,500139,5,2013-03-19 12:01,2013-03-20 00:00,1.5115,1.5096,-8.62,0.00,Sold
ES,Short,GBP/USD,500442,6,2013-03-20 00:01,2013-03-20 09:30,1.5097,1.5059,19.22,0.00,Exit
CY,Long,USD/CAD,492606,7,2013-03-01 00:01,2013-03-20 20:00,1.0307,1.0253,-27.21,0.00,Sold
CY,Long,USD/CAD,494814,7,2013-03-06 16:01,2013-03-20 20:00,1.0308,1.0253,-27.82,0.00,Sold
HU,Long,NAS100,499736,15,2013-03-18 20:01,2013-03-21 04:00,2793,2792,-1.45,0.00,Sold
HU,Long,USD/JPY,499938,4,2013-03-19 04:01,2013-03-21 12:00,95.56,95.24,-9.58,0.00,Sold
HU,Short,XAG/USD,500843,5,2013-03-20 16:01,2013-03-21 12:00,28.78,28.90,-25.70,0.00,Sold
VO,Long,USD/CAD,500341,6,2013-03-19 20:01,2013-03-21 12:20,1.0270,1.0206,-27.14,0.00,Stop
HU,Short,NAS100,501145,13,2013-03-21 04:02,2013-03-22 16:00,2792,2792,-0.28,0.00,Sold
ES,Short,GBP/USD,502953,6,2013-03-26 04:01,2013-03-26 08:00,1.5182,1.5183,-0.83,0.00,Sold
ES,Long,GBP/USD,503054,5,2013-03-26 08:01,2013-03-26 11:59,1.5186,1.5146,-17.63,0.00,Stop
ES,Short,GBP/USD,503258,6,2013-03-26 16:02,2013-03-26 20:00,1.5159,1.5161,-1.48,0.00,Sold
ES,Long,GBP/USD,503359,5,2013-03-26 20:01,2013-03-27 09:40,1.5160,1.5122,-17.07,0.00,Stop
CY,Long,EUR/USD,484049,5,2013-02-08 16:01,2013-03-27 10:12,1.3382,1.2794,-256.34,-0.02,Stop
CY,Short,USD/CAD,500944,7,2013-03-20 20:01,2013-03-27 20:00,1.0254,1.0165,43.19,0.00,Sold
LP,Short,XAU/USD,503155,3,2013-03-26 12:01,2013-03-27 20:00,1599,1606,-18.21,0.00,Sold
ES,Short,GBP/USD,503761,6,2013-03-27 12:01,2013-03-27 20:06,1.5100,1.5130,-16.50,0.00,Stop
HU,Short,XAG/USD,502049,5,2013-03-22 16:01,2013-03-28 04:00,28.66,28.78,-25.06,0.00,Sold
ES,Short,EUR/USD,502550,5,2013-03-25 12:01,2013-03-28 07:14,1.2990,1.2806,80.09,0.00,Exit
HU,Short,UK100,499329,4,2013-03-15 16:01,2013-03-28 12:00,6485,6445,21.05,0.00,Sold
ES,Long,GBP/USD,504363,5,2013-03-28 12:01,2013-03-28 14:59,1.5127,1.5168,17.53,0.00,Exit
VO,Short,GBP/USD,502751,3,2013-03-25 20:01,2013-03-28 20:00,1.5182,1.5195,-3.69,0.00,Sold
VO,Short,GBP/USD,503257,3,2013-03-26 16:01,2013-03-28 20:00,1.5159,1.5195,-9.74,0.00,Sold
LP,Short,XAU/USD,505065,3,2013-03-28 20:01,2013-04-02 00:00,1596,1602,-14.98,0.00,Sold
CY,Long,XAU/USD,503660,3,2013-03-27 08:01,2013-04-02 13:48,1595,1581,-37.88,0.00,Stop
CY,Long,XAU/USD,493309,3,2013-03-04 04:01,2013-04-03 01:39,1577,1569,-20.94,0.00,Stop
A2,Short,GBP/USD,494412,3,2013-03-06 00:01,2013-04-03 20:00,1.5135,1.5135,-0.20,0.00,Sold
A2,Short,GBP/USD,498126,3,2013-03-14 04:01,2013-04-03 20:00,1.4941,1.5135,-50.78,0.00,Sold
HU,Short,USD/JPY,501347,4,2013-03-21 12:01,2013-04-04 08:00,95.22,95.62,-11.97,0.00,Sold
VO,Short,GBP/USD,506266,3,2013-04-02 16:01,2013-04-04 16:00,1.5115,1.5199,-22.15,0.00,Sold
VO,Short,GBP/USD,506368,3,2013-04-02 20:01,2013-04-04 16:00,1.5102,1.5199,-25.53,0.00,Sold
BB,Short,AUD/USD,498227,5,2013-03-14 08:01,2013-04-04 16:00,1.0365,1.0398,-21.35,-6.63,Sold
VO,Short,AUD/USD,507474,5,2013-04-04 16:01,2013-04-04 17:42,1.0398,1.0426,-12.51,0.00,Stop
HP,Short,UK100,492304,5,2013-02-28 12:01,2013-04-05 08:00,6353,6310,28.27,0.00,Sold
HU,Long,UK100,504364,4,2013-03-28 12:01,2013-04-05 09:08,6442,6302,-73.97,0.00,Stop
A2,Long,GBP/USD,506970,3,2013-04-03 20:01,2013-04-05 12:00,1.5136,1.5224,22.78,0.00,Sold
LP,Short,XAU/USD,506267,3,2013-04-02 16:01,2013-04-05 18:31,1581,1580,0.40,0.00,Stop
CY,Long,GBP/USD,489486,4,2013-02-21 16:01,2013-04-08 08:00,1.5256,1.5315,20.37,0.00,Sold
CY,Long,GBP/USD,506869,4,2013-04-03 16:01,2013-04-08 08:00,1.5140,1.5315,60.73,0.00,Sold
VO,Long,USD/CAD,508782,6,2013-04-08 20:01,2013-04-09 00:00,1.0174,1.0167,-3.40,0.00,Sold
CY,Long,XAU/USD,507576,3,2013-04-04 20:01,2013-04-09 00:00,1554,1572,47.27,0.00,Sold
CY,Long,USD/CAD,503962,7,2013-03-27 20:01,2013-04-09 08:00,1.0165,1.0169,1.40,0.00,Sold
VO,Short,EUR/USD,483745,8,2013-02-08 04:01,2013-04-09 13:02,1.3413,1.3073,236.42,0.02,Stop
CY,Short,XAU/USD,508883,3,2013-04-09 00:01,2013-04-09 14:45,1571,1589,-45.03,0.00,Stop
HU,Short,EUR/USD,507372,4,2013-04-04 12:01,2013-04-09 15:19,1.2811,1.3085,-95.52,0.00,Stop
CT,Long,AUD/USD,496421,4,2013-03-11 08:01,2013-04-10 08:00,1.0234,1.0515,100.95,3.46,Sold
CT,Long,AUD/USD,500340,4,2013-03-19 20:01,2013-04-10 08:00,1.0372,1.0515,51.55,2.11,Sold
BB,Long,UK100,507877,6,2013-04-05 08:01,2013-04-11 00:00,6310,6384,58.56,0.00,Sold
CY,Long,AUD/USD,496724,6,2013-03-11 20:01,2013-04-11 08:00,1.0272,1.0558,153.93,5.04,Sold
CY,Long,AUD/USD,499837,6,2013-03-19 00:01,2013-04-11 08:00,1.0392,1.0558,89.80,3.60,Sold
VO,Short,GBP/USD,508781,3,2013-04-08 20:01,2013-04-11 16:00,1.5249,1.5401,-39.96,0.00,Sold
CY,Long,XAU/USD,510691,3,2013-04-12 00:01,2013-04-12 09:47,1562,1545,-45.58,0.00,Stop
CT,Short,USD/CAD,508580,5,2013-04-08 12:01,2013-04-15 18:02,1.0164,1.0229,-23.24,0.00,Stop
HP,Long,SPX500,479311,4,2013-01-29 20:01,2013-04-15 19:59,1507,1552,156.24,0.00,Stop
CY,Long,SPX500,489790,4,2013-02-22 04:03,2013-04-15 19:59,1508,1553,154.98,0.00,Stop
HP,Long,SPX500,477403,4,2013-01-24 16:01,2013-04-15 20:30,1501,1549,167.61,0.00,Stop
HP,Long,SPX500,480415,4,2013-01-31 16:01,2013-04-15 20:30,1500,1549,168.75,0.00,Stop
CY,Long,SPX500,491499,4,2013-02-27 00:01,2013-04-15 20:31,1495,1546,177.70,0.00,Stop
VO,Long,USD/JPY,507475,4,2013-04-04 16:01,2013-04-15 21:18,96.12,96.07,-1.68,0.00,Stop
VO,Long,USD/JPY,507373,4,2013-04-04 12:01,2013-04-16 00:00,95.49,96.82,39.27,0.00,Sold
HU,Short,XAG/USD,510993,5,2013-04-12 12:01,2013-04-16 05:11,27.15,23.11,881.21,0.00,Stop
VO,Short,AUD/USD,511494,5,2013-04-15 08:01,2013-04-16 08:00,1.0431,1.0347,36.22,-0.25,Sold
VO,Short,AUD/USD,511597,5,2013-04-15 12:01,2013-04-16 08:00,1.0410,1.0347,27.19,0.00,Sold
CY,Short,AUD/USD,510288,5,2013-04-11 08:01,2013-04-16 12:00,1.0560,1.0372,80.66,-0.76,Sold
VO,Long,USD/CAD,511495,6,2013-04-15 08:01,2013-04-16 16:00,1.0200,1.0229,11.46,0.00,Sold
VO,Long,USD/CAD,511899,6,2013-04-16 00:01,2013-04-16 16:00,1.0233,1.0229,-2.26,0.00,Sold
VO,Short,EUR/USD,490995,8,2013-02-26 04:01,2013-04-16 16:01,1.3065,1.3160,-67.13,0.02,Stop
CY,Long,XAU/USD,512001,3,2013-04-16 08:01,2013-04-18 01:03,1373,1358,-38.00,0.00,Stop
ES,Short,EUR/USD,512911,5,2013-04-17 20:01,2013-04-18 08:02,1.3031,1.3054,-10.35,0.00,Stop
HU,Short,GBP/USD,512709,3,2013-04-17 12:01,2013-04-18 20:00,1.5238,1.5282,-11.84,0.00,Sold
VO,Short,GBP/USD,512708,3,2013-04-17 12:01,2013-04-19 12:00,1.5238,1.5336,-25.97,0.00,Sold
VO,Short,GBP/USD,512810,3,2013-04-17 16:01,2013-04-19 12:00,1.5255,1.5336,-21.36,0.00,Sold
VO,Short,GBP/USD,515019,3,2013-04-23 08:01,2013-04-23 16:00,1.5227,1.5267,-10.56,0.00,Sold
VO,Short,GBP/USD,515120,3,2013-04-23 12:01,2013-04-23 16:00,1.5260,1.5267,-1.94,0.00,Sold
A2,Long,USD/CHF,499331,1,2013-03-18 04:01,2013-04-24 12:00,0.9429,0.9454,2.37,0.00,Sold
CY,Short,XAU/USD,514818,3,2013-04-23 00:01,2013-04-25 02:54,1423,1443,-50.40,0.00,Stop
LP,Short,XAU/USD,509887,3,2013-04-10 16:01,2013-04-25 03:07,1571,1447,324.35,0.00,Stop
HU,Long,USD/JPY,507271,4,2013-04-04 08:01,2013-04-25 08:00,95.61,99.22,106.60,0.00,Sold
CT,Short,USD/CAD,511798,5,2013-04-15 20:01,2013-04-26 08:00,1.0253,1.0199,18.56,0.00,Sold
CY,Long,AUD/USD,512104,6,2013-04-16 12:02,2013-04-26 08:00,1.0374,1.0301,-37.53,1.01,Sold
CY,Long,AUD/USD,513314,6,2013-04-18 12:01,2013-04-26 08:00,1.0322,1.0301,-10.49,0.72,Sold
HP,Short,USD/CAD,512102,6,2013-04-16 12:01,2013-04-26 12:00,1.0216,1.0200,6.27,0.00,Sold
VO,Long,USD/JPY,512103,4,2013-04-16 12:01,2013-04-26 12:00,97.81,98.71,26.42,0.00,Sold
VO,Long,USD/JPY,513917,4,2013-04-19 12:01,2013-04-26 12:00,99.32,98.71,-18.53,0.00,Sold
CY,Short,XAU/USD,517025,3,2013-04-26 16:01,2013-04-29 02:03,1453,1472,-49.81,0.00,Stop
CT,Long,USD/CAD,516823,4,2013-04-26 08:01,2013-04-29 12:11,1.0199,1.0132,-19.12,0.00,Stop
CY,Short,USD/CAD,509084,7,2013-04-09 08:01,2013-04-30 12:00,1.0171,1.0121,24.00,0.00,Sold
CY,Short,USD/CAD,512206,7,2013-04-16 16:01,2013-04-30 12:00,1.0228,1.0121,52.14,0.00,Sold
HU,Long,USD/CAD,499332,4,2013-03-18 04:02,2013-04-30 14:48,1.0236,1.0071,-46.29,0.00,Stop
CT,Long,NAS100,477402,13,2013-01-24 16:01,2013-05-01 16:00,2743,2885,160.10,0.00,Sold
CT,Long,NAS100,482135,13,2013-02-05 12:03,2013-05-01 16:00,2729,2885,176.18,0.00,Sold
VO,Short,AUD/USD,518932,5,2013-05-01 20:01,2013-05-03 13:41,1.0270,1.0312,-18.63,-0.25,Stop
VO,Short,AUD/USD,519033,5,2013-05-02 00:01,2013-05-03 13:46,1.0282,1.0319,-16.73,-0.25,Stop
HU,Short,GER30,501346,4,2013-03-21 12:01,2013-05-07 11:11,7932,8196,-105.89,0.00,Stop
HU,Short,EUR/USD,519434,4,2013-05-02 16:01,2013-05-07 16:00,1.3068,1.3085,-6.19,0.00,Sold
HP,Short,UK100,511496,5,2013-04-15 08:02,2013-05-07 16:39,6353,6566,-139.99,0.00,Stop
HU,Short,XAG/USD,520641,5,2013-05-06 16:01,2013-05-08 08:00,23.91,23.96,-9.88,0.00,Sold
ES,Short,GBP/USD,521346,6,2013-05-07 20:02,2013-05-08 11:10,1.5483,1.5513,-16.01,0.00,Stop
LP,Short,XAU/USD,521243,3,2013-05-07 16:01,2013-05-08 12:17,1450,1468,-47.94,0.00,Stop
ES,Long,GBP/USD,521747,5,2013-05-08 12:01,2013-05-08 14:33,1.5510,1.5538,12.02,0.00,Exit
LP,Short,GBP/USD,521345,3,2013-05-07 20:01,2013-05-08 16:00,1.5483,1.5563,-21.09,0.00,Sold
HU,Short,GBP/USD,520640,3,2013-05-06 16:01,2013-05-08 16:00,1.5538,1.5563,-6.80,0.00,Sold
VO,Short,GBP/USD,519535,3,2013-05-02 20:01,2013-05-08 20:00,1.5538,1.5537,0.01,0.00,Sold
VO,Short,GBP/USD,521344,3,2013-05-07 20:01,2013-05-08 20:00,1.5483,1.5537,-14.41,0.00,Sold
VO,Short,AUD/USD,521242,5,2013-05-07 16:01,2013-05-09 01:30,1.0163,1.0221,-25.53,-0.25,Stop
HU,Short,USD/JPY,516221,4,2013-04-25 08:01,2013-05-09 16:00,99.22,99.32,-3.37,0.00,Sold
LP,Long,GBP/USD,521848,4,2013-05-08 16:01,2013-05-09 20:00,1.5563,1.5444,-41.66,0.00,Sold
CY,Short,GER30,510390,4,2013-04-11 12:01,2013-05-10 07:47,7846,8349,-201.02,0.00,Stop
ES,Short,GBP/USD,522553,6,2013-05-09 20:02,2013-05-10 09:04,1.5444,1.5413,15.44,0.00,Exit
A2,Long,USD/CHF,517927,1,2013-04-30 04:01,2013-05-10 16:00,0.9376,0.9593,20.43,0.00,Sold
A2,Long,USD/CHF,518329,1,2013-04-30 20:01,2013-05-10 16:00,0.9298,0.9593,27.73,0.00,Sold
A2,Short,GBP/USD,510892,3,2013-04-12 08:01,2013-05-13 00:00,1.5375,1.5345,7.80,0.00,Sold
VO,Short,GBP/USD,522551,3,2013-05-09 20:01,2013-05-13 00:00,1.5444,1.5345,25.65,0.00,Sold
CY,Short,AUD/USD,516824,5,2013-04-26 08:02,2013-05-13 12:00,1.0301,0.9982,135.80,-2.81,Sold
CY,Short,AUD/USD,518831,5,2013-05-01 16:01,2013-05-13 12:00,1.0285,0.9982,130.11,-1.78,Sold
CY,Long,USD/CAD,518128,7,2013-04-30 12:01,2013-05-13 20:00,1.0120,1.0109,-5.88,0.00,Sold
CY,Long,USD/CAD,518730,7,2013-05-01 12:01,2013-05-13 20:00,1.0061,1.0109,23.13,0.00,Sold
HP,Long,SPX500,513213,4,2013-04-18 08:01,2013-05-15 08:00,1553,1648,332.36,0.00,Sold
HP,Long,SPX500,513816,4,2013-04-19 08:01,2013-05-15 08:00,1548,1648,348.15,0.00,Sold
VO,Long,USD/CAD,524265,6,2013-05-14 16:01,2013-05-15 20:00,1.0148,1.0171,8.97,0.00,Sold
BB,Short,NAS100,520037,14,2013-05-03 16:04,2013-05-16 13:47,2947,3014,-81.99,0.00,Stop
VO,Short,GBP/USD,523763,3,2013-05-13 20:01,2013-05-16 20:00,1.5299,1.5267,7.98,0.00,Sold
VO,Short,GBP/USD,524366,3,2013-05-14 20:01,2013-05-16 20:00,1.5229,1.5267,-10.31,0.00,Sold
HP,Short,USD/CAD,523461,6,2013-05-13 08:01,2013-05-17 13:00,1.0122,1.0309,-79.15,0.00,Stop
CY,Long,EUR/USD,513515,5,2013-04-18 20:01,2013-05-17 16:00,1.3052,1.2819,-102.13,0.00,Sold
VO,Long,USD/CAD,525872,6,2013-05-17 08:01,2013-05-21 00:00,1.0234,1.0245,3.96,0.00,Sold
VO,Long,USD/CAD,526075,6,2013-05-17 16:02,2013-05-21 00:00,1.0267,1.0245,-9.74,0.00,Sold
HU,Long,USD/JPY,522450,4,2013-05-09 16:01,2013-05-22 00:00,99.29,102.45,93.31,0.00,Sold
A2,Long,GBP/USD,523260,3,2013-05-13 00:01,2013-05-22 16:08,1.5345,1.5027,-83.21,0.00,Stop
VO,Long,USD/JPY,519536,4,2013-05-02 20:01,2013-05-23 12:00,98.00,101.64,107.55,0.00,Sold
VO,Long,USD/JPY,520238,4,2013-05-06 00:01,2013-05-23 12:00,99.14,101.64,73.72,0.00,Sold
VO,Long,USD/CAD,527983,6,2013-05-22 20:01,2013-05-23 16:00,1.0371,1.0311,-25.91,0.00,Sold
VO,Long,USD/CAD,528084,6,2013-05-23 00:01,2013-05-23 16:00,1.0377,1.0311,-28.27,0.00,Sold
HU,Long,USD/CAD,522657,4,2013-05-10 00:02,2013-05-23 20:00,1.0073,1.0293,61.30,0.00,Sold
LP,Short,XAU/USD,528995,3,2013-05-24 12:01,2013-05-27 08:00,1392,1394,-5.49,0.00,Sold
BB,Long,NAS100,528389,14,2013-05-23 12:02,2013-05-28 08:00,2975,3021,56.00,0.00,Sold
HP,Short,USD/CAD,525569,6,2013-05-16 20:01,2013-05-28 20:06,1.0190,1.0399,-88.54,0.00,Stop
CY,Short,USD/CAD,523764,7,2013-05-13 20:01,2013-05-28 23:18,1.0110,1.0412,-148.52,0.00,Stop
HP,Long,SPX500,528591,4,2013-05-23 20:01,2013-05-29 00:00,1651,1657,19.49,0.00,Sold
HU,Long,NAS100,512307,15,2013-04-16 20:01,2013-05-29 04:00,2835,3004,220.00,0.00,Sold
HP,Short,EUR/USD,525770,6,2013-05-17 04:01,2013-05-29 08:00,1.2859,1.2865,-3.20,0.00,Sold
HP,Short,EUR/USD,527176,6,2013-05-21 12:01,2013-05-29 08:00,1.2863,1.2865,-1.20,0.00,Sold
HP,Short,EUR/USD,527781,6,2013-05-22 12:01,2013-05-29 08:00,1.2933,1.2865,35.03,0.00,Sold
VO,Long,USD/JPY,530199,4,2013-05-28 12:01,2013-05-29 16:00,102.06,100.92,-34.13,0.00,Sold
HU,Short,XAG/USD,530098,5,2013-05-28 08:01,2013-05-29 20:00,22.47,22.51,-8.79,0.00,Sold
HP,Long,EUR/USD,530603,6,2013-05-29 08:01,2013-05-30 04:00,1.2870,1.2964,48.73,0.00,Sold
LP,Short,GBP/USD,522552,3,2013-05-09 20:01,2013-05-30 08:00,1.5444,1.5159,74.28,0.00,Sold
CT,Short,USD/CAD,526074,5,2013-05-17 16:01,2013-05-30 12:00,1.0267,1.0368,-35.78,0.00,Sold
HU,Short,NAS100,530502,13,2013-05-29 04:02,2013-05-30 16:00,3005,3020,-16.63,0.00,Sold
VO,Long,USD/CAD,530301,6,2013-05-28 20:01,2013-05-30 20:00,1.0395,1.0299,-40.93,0.00,Sold
VO,Short,GBP/USD,527277,3,2013-05-21 16:01,2013-05-31 00:00,1.5169,1.5228,-15.60,0.00,Sold
VO,Short,GBP/USD,527982,3,2013-05-22 20:01,2013-05-31 00:00,1.5045,1.5228,-48.01,0.00,Sold
CY,Short,XAU/USD,530100,3,2013-05-28 12:01,2013-05-31 01:20,1380,1420,-106.58,0.00,Stop
HP,Short,USD/CAD,527479,6,2013-05-22 00:01,2013-05-31 12:00,1.0263,1.0338,-32.09,0.00,Sold
HP,Short,USD/CAD,528388,6,2013-05-23 12:01,2013-05-31 12:00,1.0346,1.0338,2.91,0.00,Sold
HP,Short,USD/CAD,530704,6,2013-05-29 12:01,2013-05-31 12:00,1.0371,1.0338,13.53,0.00,Sold
HU,Long,NAS100,531409,15,2013-05-30 16:01,2013-05-31 12:00,3020,2997,-29.59,0.00,Sold
CY,Long,SPX500,512205,4,2013-04-16 16:01,2013-06-03 14:00,1570,1628,204.08,0.00,Stop
CT,Short,GBP/USD,531106,3,2013-05-30 04:01,2013-06-03 15:09,1.5140,1.5319,-47.03,0.00,Stop
VO,Long,USD/CHF,522655,1,2013-05-10 00:01,2013-06-03 15:10,0.9497,0.9502,0.39,0.00,Stop
VO,Long,USD/CHF,522759,1,2013-05-10 04:01,2013-06-03 15:10,0.9488,0.9491,0.20,0.00,Stop
VO,Long,USD/CAD,532215,6,2013-06-03 00:01,2013-06-03 15:19,1.0361,1.0290,-30.61,0.00,Stop
HU,Short,XAG/USD,531914,5,2013-05-31 12:01,2013-06-03 16:00,22.45,22.88,-93.86,0.00,Sold
HU,Short,GER30,528285,4,2013-05-23 08:01,2013-06-04 08:00,8335,8360,-10.08,0.00,Sold
CY,Short,USD/CAD,524967,7,2013-05-15 20:01,2013-06-04 16:00,1.0172,1.0349,-87.24,0.00,Sold
HP,Long,US30,512000,4,2013-04-16 08:01,2013-06-05 14:16,14642,15089,155.76,0.00,Stop
A2,Long,UK100,528894,5,2013-05-24 08:01,2013-06-05 14:51,6697,6432,-175.06,0.00,Stop
BB,Long,NAS100,532716,14,2013-06-03 20:01,2013-06-05 16:47,2990,2939,-62.90,0.00,Stop
CT,Short,AUD/USD,517726,5,2013-04-29 20:01,2013-06-06 00:00,1.0350,0.9508,359.77,-6.63,Sold
CT,Short,AUD/USD,520439,5,2013-05-06 08:01,2013-06-06 00:00,1.0263,0.9508,322.94,-5.61,Sold
CY,Short,EUR/USD,526073,4,2013-05-17 16:01,2013-06-06 12:48,1.2820,1.3161,-118.91,0.00,Stop
CY,Short,EUR/USD,527378,4,2013-05-21 20:01,2013-06-06 15:50,1.2909,1.3224,-110.05,0.00,Stop
A2,Short,GBP/USD,531712,3,2013-05-31 04:02,2013-06-06 15:51,1.5223,1.5575,-92.30,0.00,Stop
HP,Short,EUR/USD,531105,6,2013-05-30 04:01,2013-06-06 15:55,1.2963,1.3250,-150.18,0.00,Stop
A2,Short,EUR/USD,531711,4,2013-05-31 04:01,2013-06-06 16:24,1.3034,1.3305,-94.44,0.00,Stop
A2,Short,GBP/USD,533119,3,2013-06-04 12:01,2013-06-06 16:24,1.5304,1.5664,-94.17,0.00,Stop
A2,Long,USD/CHF,531308,1,2013-05-30 12:01,2013-06-06 16:24,0.9626,0.9227,-37.70,0.00,Stop
BB,Long,SPX500,534025,3,2013-06-06 00:02,2013-06-10 00:00,1611,1639,72.69,0.00,Sold
